nid,x_mm,y_mm,z_mm,ix,iy,iz
6284,77.5,4.166666666666666,0.5,96,8,3
6285,77.5,4.166666666666666,1.0,96,8,4
6286,77.5,6.25,-1.0,96,9,0
6287,77.5,6.25,-0.5,96,9,1
6288,77.5,6.25,0.0,96,9,2
6289,77.5,6.25,0.5,96,9,3
6290,77.5,6.25,1.0,96,9,4
6291,77.5,8.333333333333332,-1.0,96,10,0
6292,77.5,8.333333333333332,-0.5,96,10,1
6293,77.5,8.333333333333332,0.0,96,10,2
6294,77.5,8.333333333333332,0.5,96,10,3
6295,77.5,8.333333333333332,1.0,96,10,4
6296,77.5,10.416666666666666,-1.0,96,11,0
6297,77.5,10.416666666666666,-0.5,96,11,1
6298,77.5,10.416666666666666,0.0,96,11,2
6299,77.5,10.416666666666666,0.5,96,11,3
6300,77.5,10.416666666666666,1.0,96,11,4
6301,77.5,12.5,-1.0,96,12,0
6302,77.5,12.5,-0.5,96,12,1
6303,77.5,12.5,0.0,96,12,2
6304,77.5,12.5,0.5,96,12,3
6305,77.5,12.5,1.0,96,12,4
6306,80.0,-12.5,-1.0,97,0,0
6307,80.0,-12.5,-0.5,97,0,1
6308,80.0,-12.5,0.0,97,0,2
6309,80.0,-12.5,0.5,97,0,3
6310,80.0,-12.5,1.0,97,0,4
6311,80.0,-10.416666666666668,-1.0,97,1,0
6312,80.0,-10.416666666666668,-0.5,97,1,1
6313,80.0,-10.416666666666668,0.0,97,1,2
6314,80.0,-10.416666666666668,0.5,97,1,3
6315,80.0,-10.416666666666668,1.0,97,1,4
6316,80.0,-8.333333333333334,-1.0,97,2,0
6317,80.0,-8.333333333333334,-0.5,97,2,1
6318,80.0,-8.333333333333334,0.0,97,2,2
6319,80.0,-8.333333333333334,0.5,97,2,3
6320,80.0,-8.333333333333334,1.0,97,2,4
6321,80.0,-6.25,-1.0,97,3,0
6322,80.0,-6.25,-0.5,97,3,1
6323,80.0,-6.25,0.0,97,3,2
6324,80.0,-6.25,0.5,97,3,3
6325,80.0,-6.25,1.0,97,3,4
6326,80.0,-4.166666666666667,-1.0,97,4,0
6327,80.0,-4.166666666666667,-0.5,97,4,1
6328,80.0,-4.166666666666667,0.0,97,4,2
6329,80.0,-4.166666666666667,0.5,97,4,3
6330,80.0,-4.166666666666667,1.0,97,4,4
6331,80.0,-2.0833333333333344,-1.0,97,5,0
6332,80.0,-2.0833333333333344,-0.5,97,5,1
6333,80.0,-2.0833333333333344,0.0,97,5,2
6334,80.0,-2.0833333333333344,0.5,97,5,3
6335,80.0,-2.0833333333333344,1.0,97,5,4
6336,80.0,0.0,-1.0,97,6,0
6337,80.0,0.0,-0.5,97,6,1
6338,80.0,0.0,0.0,97,6,2
6339,80.0,0.0,0.5,97,6,3
6340,80.0,0.0,1.0,97,6,4
6341,80.0,2.0833333333333313,-1.0,97,7,0
6342,80.0,2.0833333333333313,-0.5,97,7,1
6343,80.0,2.0833333333333313,0.0,97,7,2
6344,80.0,2.0833333333333313,0.5,97,7,3
6345,80.0,2.0833333333333313,1.0,97,7,4
6346,80.0,4.166666666666666,-1.0,97,8,0
6347,80.0,4.166666666666666,-0.5,97,8,1
6348,80.0,4.166666666666666,0.0,97,8,2
6349,80.0,4.166666666666666,0.5,97,8,3
6350,80.0,4.166666666666666,1.0,97,8,4
6351,80.0,6.25,-1.0,97,9,0
6352,80.0,6.25,-0.5,97,9,1
6353,80.0,6.25,0.0,97,9,2
6354,80.0,6.25,0.5,97,9,3
6355,80.0,6.25,1.0,97,9,4
6356,80.0,8.333333333333332,-1.0,97,10,0
6357,80.0,8.333333333333332,-0.5,97,10,1
6358,80.0,8.333333333333332,0.0,97,10,2
6359,80.0,8.333333333333332,0.5,97,10,3
6360,80.0,8.333333333333332,1.0,97,10,4
6361,80.0,10.416666666666666,-1.0,97,11,0
6362,80.0,10.416666666666666,-0.5,97,11,1
6363,80.0,10.416666666666666,0.0,97,11,2
6364,80.0,10.416666666666666,0.5,97,11,3
6365,80.0,10.416666666666666,1.0,97,11,4
6366,80.0,12.5,-1.0,97,12,0
6367,80.0,12.5,-0.5,97,12,1
6368,80.0,12.5,0.0,97,12,2
6369,80.0,12.5,0.5,97,12,3
6370,80.0,12.5,1.0,97,12,4
6371,82.5,-12.5,-1.0,98,0,0
6372,82.5,-12.5,-0.5,98,0,1
6373,82.5,-12.5,0.0,98,0,2
6374,82.5,-12.5,0.5,98,0,3
6375,82.5,-12.5,1.0,98,0,4
6376,82.5,-10.416666666666668,-1.0,98,1,0
6377,82.5,-10.416666666666668,-0.5,98,1,1
6378,82.5,-10.416666666666668,0.0,98,1,2
6379,82.5,-10.416666666666668,0.5,98,1,3
6380,82.5,-10.416666666666668,1.0,98,1,4
6381,82.5,-8.333333333333334,-1.0,98,2,0
6382,82.5,-8.333333333333334,-0.5,98,2,1
6383,82.5,-8.333333333333334,0.0,98,2,2
6384,82.5,-8.333333333333334,0.5,98,2,3
6385,82.5,-8.333333333333334,1.0,98,2,4
6386,82.5,-6.25,-1.0,98,3,0
6387,82.5,-6.25,-0.5,98,3,1
6388,82.5,-6.25,0.0,98,3,2
6389,82.5,-6.25,0.5,98,3,3
6390,82.5,-6.25,1.0,98,3,4
6391,82.5,-4.166666666666667,-1.0,98,4,0
6392,82.5,-4.166666666666667,-0.5,98,4,1
6393,82.5,-4.166666666666667,0.0,98,4,2
6394,82.5,-4.166666666666667,0.5,98,4,3
6395,82.5,-4.166666666666667,1.0,98,4,4
6396,82.5,-2.0833333333333344,-1.0,98,5,0
6397,82.5,-2.0833333333333344,-0.5,98,5,1
6398,82.5,-2.0833333333333344,0.0,98,5,2
6399,82.5,-2.0833333333333344,0.5,98,5,3
6400,82.5,-2.0833333333333344,1.0,98,5,4
6401,82.5,0.0,-1.0,98,6,0
6402,82.5,0.0,-0.5,98,6,1
6403,82.5,0.0,0.0,98,6,2
6404,82.5,0.0,0.5,98,6,3
6405,82.5,0.0,1.0,98,6,4
6406,82.5,2.0833333333333313,-1.0,98,7,0
6407,82.5,2.0833333333333313,-0.5,98,7,1
6408,82.5,2.0833333333333313,0.0,98,7,2
6409,82.5,2.0833333333333313,0.5,98,7,3
6410,82.5,2.0833333333333313,1.0,98,7,4
6411,82.5,4.166666666666666,-1.0,98,8,0
6412,82.5,4.166666666666666,-0.5,98,8,1
6413,82.5,4.166666666666666,0.0,98,8,2
6414,82.5,4.166666666666666,0.5,98,8,3
6415,82.5,4.166666666666666,1.0,98,8,4
6416,82.5,6.25,-1.0,98,9,0
6417,82.5,6.25,-0.5,98,9,1
6418,82.5,6.25,0.0,98,9,2
6419,82.5,6.25,0.5,98,9,3
6420,82.5,6.25,1.0,98,9,4
6421,82.5,8.333333333333332,-1.0,98,10,0
6422,82.5,8.333333333333332,-0.5,98,10,1
6423,82.5,8.333333333333332,0.0,98,10,2
6424,82.5,8.333333333333332,0.5,98,10,3
6425,82.5,8.333333333333332,1.0,98,10,4
6426,82.5,10.416666666666666,-1.0,98,11,0
6427,82.5,10.416666666666666,-0.5,98,11,1
6428,82.5,10.416666666666666,0.0,98,11,2
6429,82.5,10.416666666666666,0.5,98,11,3
6430,82.5,10.416666666666666,1.0,98,11,4
6431,82.5,12.5,-1.0,98,12,0
6432,82.5,12.5,-0.5,98,12,1
6433,82.5,12.5,0.0,98,12,2
6434,82.5,12.5,0.5,98,12,3
6435,82.5,12.5,1.0,98,12,4
6436,85.0,-12.5,-1.0,99,0,0
6437,85.0,-12.5,-0.5,99,0,1
6438,85.0,-12.5,0.0,99,0,2
6439,85.0,-12.5,0.5,99,0,3
6440,85.0,-12.5,1.0,99,0,4
6441,85.0,-10.416666666666668,-1.0,99,1,0
6442,85.0,-10.416666666666668,-0.5,99,1,1
6443,85.0,-10.416666666666668,0.0,99,1,2
6444,85.0,-10.416666666666668,0.5,99,1,3
6445,85.0,-10.416666666666668,1.0,99,1,4
6446,85.0,-8.333333333333334,-1.0,99,2,0
6447,85.0,-8.333333333333334,-0.5,99,2,1
6448,85.0,-8.333333333333334,0.0,99,2,2
6449,85.0,-8.333333333333334,0.5,99,2,3
6450,85.0,-8.333333333333334,1.0,99,2,4
6451,85.0,-6.25,-1.0,99,3,0
6452,85.0,-6.25,-0.5,99,3,1
6453,85.0,-6.25,0.0,99,3,2
6454,85.0,-6.25,0.5,99,3,3
6455,85.0,-6.25,1.0,99,3,4
6456,85.0,-4.166666666666667,-1.0,99,4,0
6457,85.0,-4.166666666666667,-0.5,99,4,1
6458,85.0,-4.166666666666667,0.0,99,4,2
6459,85.0,-4.166666666666667,0.5,99,4,3
6460,85.0,-4.166666666666667,1.0,99,4,4
6461,85.0,-2.0833333333333344,-1.0,99,5,0
6462,85.0,-2.0833333333333344,-0.5,99,5,1
6463,85.0,-2.0833333333333344,0.0,99,5,2
6464,85.0,-2.0833333333333344,0.5,99,5,3
6465,85.0,-2.0833333333333344,1.0,99,5,4
6466,85.0,0.0,-1.0,99,6,0
6467,85.0,0.0,-0.5,99,6,1
6468,85.0,0.0,0.0,99,6,2
6469,85.0,0.0,0.5,99,6,3
6470,85.0,0.0,1.0,99,6,4
6471,85.0,2.0833333333333313,-1.0,99,7,0
6472,85.0,2.0833333333333313,-0.5,99,7,1
6473,85.0,2.0833333333333313,0.0,99,7,2
6474,85.0,2.0833333333333313,0.5,99,7,3
6475,85.0,2.0833333333333313,1.0,99,7,4
6476,85.0,4.166666666666666,-1.0,99,8,0
6477,85.0,4.166666666666666,-0.5,99,8,1
6478,85.0,4.166666666666666,0.0,99,8,2
6479,85.0,4.166666666666666,0.5,99,8,3
6480,85.0,4.166666666666666,1.0,99,8,4
6481,85.0,6.25,-1.0,99,9,0
6482,85.0,6.25,-0.5,99,9,1
6483,85.0,6.25,0.0,99,9,2
6484,85.0,6.25,0.5,99,9,3
6485,85.0,6.25,1.0,99,9,4
6486,85.0,8.333333333333332,-1.0,99,10,0
6487,85.0,8.333333333333332,-0.5,99,10,1
6488,85.0,8.333333333333332,0.0,99,10,2
6489,85.0,8.333333333333332,0.5,99,10,3
6490,85.0,8.333333333333332,1.0,99,10,4
6491,85.0,10.416666666666666,-1.0,99,11,0
6492,85.0,10.416666666666666,-0.5,99,11,1
6493,85.0,10.416666666666666,0.0,99,11,2
6494,85.0,10.416666666666666,0.5,99,11,3
6495,85.0,10.416666666666666,1.0,99,11,4
6496,85.0,12.5,-1.0,99,12,0
6497,85.0,12.5,-0.5,99,12,1
6498,85.0,12.5,0.0,99,12,2
6499,85.0,12.5,0.5,99,12,3
6500,85.0,12.5,1.0,99,12,4
6501,87.5,-12.5,-1.0,100,0,0
6502,87.5,-12.5,-0.5,100,0,1
6503,87.5,-12.5,0.0,100,0,2
6504,87.5,-12.5,0.5,100,0,3
6505,87.5,-12.5,1.0,100,0,4
6506,87.5,-10.416666666666668,-1.0,100,1,0
6507,87.5,-10.416666666666668,-0.5,100,1,1
6508,87.5,-10.416666666666668,0.0,100,1,2
6509,87.5,-10.416666666666668,0.5,100,1,3
6510,87.5,-10.416666666666668,1.0,100,1,4
6511,87.5,-8.333333333333334,-1.0,100,2,0
6512,87.5,-8.333333333333334,-0.5,100,2,1
6513,87.5,-8.333333333333334,0.0,100,2,2
6514,87.5,-8.333333333333334,0.5,100,2,3
6515,87.5,-8.333333333333334,1.0,100,2,4
6516,87.5,-6.25,-1.0,100,3,0
6517,87.5,-6.25,-0.5,100,3,1
6518,87.5,-6.25,0.0,100,3,2
6519,87.5,-6.25,0.5,100,3,3
6520,87.5,-6.25,1.0,100,3,4
6521,87.5,-4.166666666666667,-1.0,100,4,0
6522,87.5,-4.166666666666667,-0.5,100,4,1
6523,87.5,-4.166666666666667,0.0,100,4,2
6524,87.5,-4.166666666666667,0.5,100,4,3
6525,87.5,-4.166666666666667,1.0,100,4,4
6526,87.5,-2.0833333333333344,-1.0,100,5,0
6527,87.5,-2.0833333333333344,-0.5,100,5,1
6528,87.5,-2.0833333333333344,0.0,100,5,2
6529,87.5,-2.0833333333333344,0.5,100,5,3
6530,87.5,-2.0833333333333344,1.0,100,5,4
6531,87.5,0.0,-1.0,100,6,0
6532,87.5,0.0,-0.5,100,6,1
6533,87.5,0.0,0.0,100,6,2
6534,87.5,0.0,0.5,100,6,3
6535,87.5,0.0,1.0,100,6,4
6536,87.5,2.0833333333333313,-1.0,100,7,0
6537,87.5,2.0833333333333313,-0.5,100,7,1
6538,87.5,2.0833333333333313,0.0,100,7,2
6539,87.5,2.0833333333333313,0.5,100,7,3
6540,87.5,2.0833333333333313,1.0,100,7,4
6541,87.5,4.166666666666666,-1.0,100,8,0
6542,87.5,4.166666666666666,-0.5,100,8,1
6543,87.5,4.166666666666666,0.0,100,8,2
6544,87.5,4.166666666666666,0.5,100,8,3
6545,87.5,4.166666666666666,1.0,100,8,4
6546,87.5,6.25,-1.0,100,9,0
6547,87.5,6.25,-0.5,100,9,1
6548,87.5,6.25,0.0,100,9,2
6549,87.5,6.25,0.5,100,9,3
6550,87.5,6.25,1.0,100,9,4
6551,87.5,8.333333333333332,-1.0,100,10,0
6552,87.5,8.333333333333332,-0.5,100,10,1
6553,87.5,8.333333333333332,0.0,100,10,2
6554,87.5,8.333333333333332,0.5,100,10,3
6555,87.5,8.333333333333332,1.0,100,10,4
6556,87.5,10.416666666666666,-1.0,100,11,0
6557,87.5,10.416666666666666,-0.5,100,11,1
6558,87.5,10.416666666666666,0.0,100,11,2
6559,87.5,10.416666666666666,0.5,100,11,3
6560,87.5,10.416666666666666,1.0,100,11,4
6561,87.5,12.5,-1.0,100,12,0
6562,87.5,12.5,-0.5,100,12,1
6563,87.5,12.5,0.0,100,12,2
6564,87.5,12.5,0.5,100,12,3
6565,87.5,12.5,1.0,100,12,4
6566,90.0,-12.5,-1.0,101,0,0
6567,90.0,-12.5,-0.5,101,0,1
6568,90.0,-12.5,0.0,101,0,2
6569,90.0,-12.5,0.5,101,0,3
6570,90.0,-12.5,1.0,101,0,4
6571,90.0,-10.416666666666668,-1.0,101,1,0
6572,90.0,-10.416666666666668,-0.5,101,1,1
6573,90.0,-10.416666666666668,0.0,101,1,2
6574,90.0,-10.416666666666668,0.5,101,1,3
6575,90.0,-10.416666666666668,1.0,101,1,4
6576,90.0,-8.333333333333334,-1.0,101,2,0
6577,90.0,-8.333333333333334,-0.5,101,2,1
6578,90.0,-8.333333333333334,0.0,101,2,2
6579,90.0,-8.333333333333334,0.5,101,2,3
6580,90.0,-8.333333333333334,1.0,101,2,4
6581,90.0,-6.25,-1.0,101,3,0
6582,90.0,-6.25,-0.5,101,3,1
6583,90.0,-6.25,0.0,101,3,2
6584,90.0,-6.25,0.5,101,3,3
6585,90.0,-6.25,1.0,101,3,4
6586,90.0,-4.166666666666667,-1.0,101,4,0
6587,90.0,-4.166666666666667,-0.5,101,4,1
6588,90.0,-4.166666666666667,0.0,101,4,2
6589,90.0,-4.166666666666667,0.5,101,4,3
6590,90.0,-4.166666666666667,1.0,101,4,4
6591,90.0,-2.0833333333333344,-1.0,101,5,0
6592,90.0,-2.0833333333333344,-0.5,101,5,1
6593,90.0,-2.0833333333333344,0.0,101,5,2
6594,90.0,-2.0833333333333344,0.5,101,5,3
6595,90.0,-2.0833333333333344,1.0,101,5,4
6596,90.0,0.0,-1.0,101,6,0
6597,90.0,0.0,-0.5,101,6,1
6598,90.0,0.0,0.0,101,6,2
6599,90.0,0.0,0.5,101,6,3
6600,90.0,0.0,1.0,101,6,4
6601,90.0,2.0833333333333313,-1.0,101,7,0
6602,90.0,2.0833333333333313,-0.5,101,7,1
6603,90.0,2.0833333333333313,0.0,101,7,2
6604,90.0,2.0833333333333313,0.5,101,7,3
6605,90.0,2.0833333333333313,1.0,101,7,4
6606,90.0,4.166666666666666,-1.0,101,8,0
6607,90.0,4.166666666666666,-0.5,101,8,1
6608,90.0,4.166666666666666,0.0,101,8,2
6609,90.0,4.166666666666666,0.5,101,8,3
6610,90.0,4.166666666666666,1.0,101,8,4
6611,90.0,6.25,-1.0,101,9,0
6612,90.0,6.25,-0.5,101,9,1
6613,90.0,6.25,0.0,101,9,2
6614,90.0,6.25,0.5,101,9,3
6615,90.0,6.25,1.0,101,9,4
6616,90.0,8.333333333333332,-1.0,101,10,0
6617,90.0,8.333333333333332,-0.5,101,10,1
6618,90.0,8.333333333333332,0.0,101,10,2
6619,90.0,8.333333333333332,0.5,101,10,3
6620,90.0,8.333333333333332,1.0,101,10,4
6621,90.0,10.416666666666666,-1.0,101,11,0
6622,90.0,10.416666666666666,-0.5,101,11,1
6623,90.0,10.416666666666666,0.0,101,11,2
6624,90.0,10.416666666666666,0.5,101,11,3
6625,90.0,10.416666666666666,1.0,101,11,4
6626,90.0,12.5,-1.0,101,12,0
6627,90.0,12.5,-0.5,101,12,1
6628,90.0,12.5,0.0,101,12,2
6629,90.0,12.5,0.5,101,12,3
6630,90.0,12.5,1.0,101,12,4
6631,92.5,-12.5,-1.0,102,0,0
6632,92.5,-12.5,-0.5,102,0,1
6633,92.5,-12.5,0.0,102,0,2
6634,92.5,-12.5,0.5,102,0,3
6635,92.5,-12.5,1.0,102,0,4
6636,92.5,-10.416666666666668,-1.0,102,1,0
6637,92.5,-10.416666666666668,-0.5,102,1,1
6638,92.5,-10.416666666666668,0.0,102,1,2
6639,92.5,-10.416666666666668,0.5,102,1,3
6640,92.5,-10.416666666666668,1.0,102,1,4
6641,92.5,-8.333333333333334,-1.0,102,2,0
6642,92.5,-8.333333333333334,-0.5,102,2,1
6643,92.5,-8.333333333333334,0.0,102,2,2
6644,92.5,-8.333333333333334,0.5,102,2,3
6645,92.5,-8.333333333333334,1.0,102,2,4
6646,92.5,-6.25,-1.0,102,3,0
6647,92.5,-6.25,-0.5,102,3,1
6648,92.5,-6.25,0.0,102,3,2
6649,92.5,-6.25,0.5,102,3,3
6650,92.5,-6.25,1.0,102,3,4
6651,92.5,-4.166666666666667,-1.0,102,4,0
6652,92.5,-4.166666666666667,-0.5,102,4,1
6653,92.5,-4.166666666666667,0.0,102,4,2
6654,92.5,-4.166666666666667,0.5,102,4,3
6655,92.5,-4.166666666666667,1.0,102,4,4
6656,92.5,-2.0833333333333344,-1.0,102,5,0
6657,92.5,-2.0833333333333344,-0.5,102,5,1
6658,92.5,-2.0833333333333344,0.0,102,5,2
6659,92.5,-2.0833333333333344,0.5,102,5,3
6660,92.5,-2.0833333333333344,1.0,102,5,4
6661,92.5,0.0,-1.0,102,6,0
6662,92.5,0.0,-0.5,102,6,1
6663,92.5,0.0,0.0,102,6,2
6664,92.5,0.0,0.5,102,6,3
6665,92.5,0.0,1.0,102,6,4
6666,92.5,2.0833333333333313,-1.0,102,7,0
6667,92.5,2.0833333333333313,-0.5,102,7,1
6668,92.5,2.0833333333333313,0.0,102,7,2
6669,92.5,2.0833333333333313,0.5,102,7,3
6670,92.5,2.0833333333333313,1.0,102,7,4
6671,92.5,4.166666666666666,-1.0,102,8,0
6672,92.5,4.166666666666666,-0.5,102,8,1
6673,92.5,4.166666666666666,0.0,102,8,2
6674,92.5,4.166666666666666,0.5,102,8,3
6675,92.5,4.166666666666666,1.0,102,8,4
6676,92.5,6.25,-1.0,102,9,0
6677,92.5,6.25,-0.5,102,9,1
6678,92.5,6.25,0.0,102,9,2
6679,92.5,6.25,0.5,102,9,3
6680,92.5,6.25,1.0,102,9,4
6681,92.5,8.333333333333332,-1.0,102,10,0
6682,92.5,8.333333333333332,-0.5,102,10,1
6683,92.5,8.333333333333332,0.0,102,10,2
6684,92.5,8.333333333333332,0.5,102,10,3
6685,92.5,8.333333333333332,1.0,102,10,4
6686,92.5,10.416666666666666,-1.0,102,11,0
6687,92.5,10.416666666666666,-0.5,102,11,1
6688,92.5,10.416666666666666,0.0,102,11,2
6689,92.5,10.416666666666666,0.5,102,11,3
6690,92.5,10.416666666666666,1.0,102,11,4
6691,92.5,12.5,-1.0,102,12,0
6692,92.5,12.5,-0.5,102,12,1
6693,92.5,12.5,0.0,102,12,2
6694,92.5,12.5,0.5,102,12,3
6695,92.5,12.5,1.0,102,12,4
6696,95.0,-12.5,-1.0,103,0,0
6697,95.0,-12.5,-0.5,103,0,1
6698,95.0,-12.5,0.0,103,0,2
6699,95.0,-12.5,0.5,103,0,3
6700,95.0,-12.5,1.0,103,0,4
6701,95.0,-10.416666666666668,-1.0,103,1,0
6702,95.0,-10.416666666666668,-0.5,103,1,1
6703,95.0,-10.416666666666668,0.0,103,1,2
6704,95.0,-10.416666666666668,0.5,103,1,3
6705,95.0,-10.416666666666668,1.0,103,1,4
6706,95.0,-8.333333333333334,-1.0,103,2,0
6707,95.0,-8.333333333333334,-0.5,103,2,1
6708,95.0,-8.333333333333334,0.0,103,2,2
6709,95.0,-8.333333333333334,0.5,103,2,3
6710,95.0,-8.333333333333334,1.0,103,2,4
6711,95.0,-6.25,-1.0,103,3,0
6712,95.0,-6.25,-0.5,103,3,1
6713,95.0,-6.25,0.0,103,3,2
6714,95.0,-6.25,0.5,103,3,3
6715,95.0,-6.25,1.0,103,3,4
6716,95.0,-4.166666666666667,-1.0,103,4,0
6717,95.0,-4.166666666666667,-0.5,103,4,1
6718,95.0,-4.166666666666667,0.0,103,4,2
6719,95.0,-4.166666666666667,0.5,103,4,3
6720,95.0,-4.166666666666667,1.0,103,4,4
6721,95.0,-2.0833333333333344,-1.0,103,5,0
6722,95.0,-2.0833333333333344,-0.5,103,5,1
6723,95.0,-2.0833333333333344,0.0,103,5,2
6724,95.0,-2.0833333333333344,0.5,103,5,3
6725,95.0,-2.0833333333333344,1.0,103,5,4
6726,95.0,0.0,-1.0,103,6,0
6727,95.0,0.0,-0.5,103,6,1
6728,95.0,0.0,0.0,103,6,2
6729,95.0,0.0,0.5,103,6,3
6730,95.0,0.0,1.0,103,6,4
6731,95.0,2.0833333333333313,-1.0,103,7,0
6732,95.0,2.0833333333333313,-0.5,103,7,1
6733,95.0,2.0833333333333313,0.0,103,7,2
6734,95.0,2.0833333333333313,0.5,103,7,3
6735,95.0,2.0833333333333313,1.0,103,7,4
6736,95.0,4.166666666666666,-1.0,103,8,0
6737,95.0,4.166666666666666,-0.5,103,8,1
6738,95.0,4.166666666666666,0.0,103,8,2
6739,95.0,4.166666666666666,0.5,103,8,3
6740,95.0,4.166666666666666,1.0,103,8,4
6741,95.0,6.25,-1.0,103,9,0
6742,95.0,6.25,-0.5,103,9,1
6743,95.0,6.25,0.0,103,9,2
6744,95.0,6.25,0.5,103,9,3
6745,95.0,6.25,1.0,103,9,4
6746,95.0,8.333333333333332,-1.0,103,10,0
6747,95.0,8.333333333333332,-0.5,103,10,1
6748,95.0,8.333333333333332,0.0,103,10,2
6749,95.0,8.333333333333332,0.5,103,10,3
6750,95.0,8.333333333333332,1.0,103,10,4
6751,95.0,10.416666666666666,-1.0,103,11,0
6752,95.0,10.416666666666666,-0.5,103,11,1
6753,95.0,10.416666666666666,0.0,103,11,2
6754,95.0,10.416666666666666,0.5,103,11,3
6755,95.0,10.416666666666666,1.0,103,11,4
6756,95.0,12.5,-1.0,103,12,0
6757,95.0,12.5,-0.5,103,12,1
6758,95.0,12.5,0.0,103,12,2
6759,95.0,12.5,0.5,103,12,3
6760,95.0,12.5,1.0,103,12,4
6761,97.5,-12.5,-1.0,104,0,0
6762,97.5,-12.5,-0.5,104,0,1
6763,97.5,-12.5,0.0,104,0,2
6764,97.5,-12.5,0.5,104,0,3
6765,97.5,-12.5,1.0,104,0,4
6766,97.5,-10.416666666666668,-1.0,104,1,0
6767,97.5,-10.416666666666668,-0.5,104,1,1
6768,97.5,-10.416666666666668,0.0,104,1,2
6769,97.5,-10.416666666666668,0.5,104,1,3
6770,97.5,-10.416666666666668,1.0,104,1,4
6771,97.5,-8.333333333333334,-1.0,104,2,0
6772,97.5,-8.333333333333334,-0.5,104,2,1
6773,97.5,-8.333333333333334,0.0,104,2,2
6774,97.5,-8.333333333333334,0.5,104,2,3
6775,97.5,-8.333333333333334,1.0,104,2,4
6776,97.5,-6.25,-1.0,104,3,0
6777,97.5,-6.25,-0.5,104,3,1
6778,97.5,-6.25,0.0,104,3,2
6779,97.5,-6.25,0.5,104,3,3
6780,97.5,-6.25,1.0,104,3,4
6781,97.5,-4.166666666666667,-1.0,104,4,0
6782,97.5,-4.166666666666667,-0.5,104,4,1
6783,97.5,-4.166666666666667,0.0,104,4,2
6784,97.5,-4.166666666666667,0.5,104,4,3
6785,97.5,-4.166666666666667,1.0,104,4,4
6786,97.5,-2.0833333333333344,-1.0,104,5,0
6787,97.5,-2.0833333333333344,-0.5,104,5,1
6788,97.5,-2.0833333333333344,0.0,104,5,2
6789,97.5,-2.0833333333333344,0.5,104,5,3
6790,97.5,-2.0833333333333344,1.0,104,5,4
6791,97.5,0.0,-1.0,104,6,0
6792,97.5,0.0,-0.5,104,6,1
6793,97.5,0.0,0.0,104,6,2
6794,97.5,0.0,0.5,104,6,3
6795,97.5,0.0,1.0,104,6,4
6796,97.5,2.0833333333333313,-1.0,104,7,0
6797,97.5,2.0833333333333313,-0.5,104,7,1
6798,97.5,2.0833333333333313,0.0,104,7,2
6799,97.5,2.0833333333333313,0.5,104,7,3
6800,97.5,2.0833333333333313,1.0,104,7,4
6801,97.5,4.166666666666666,-1.0,104,8,0
6802,97.5,4.166666666666666,-0.5,104,8,1
6803,97.5,4.166666666666666,0.0,104,8,2
6804,97.5,4.166666666666666,0.5,104,8,3
6805,97.5,4.166666666666666,1.0,104,8,4
6806,97.5,6.25,-1.0,104,9,0
6807,97.5,6.25,-0.5,104,9,1
6808,97.5,6.25,0.0,104,9,2
6809,97.5,6.25,0.5,104,9,3
6810,97.5,6.25,1.0,104,9,4
6811,97.5,8.333333333333332,-1.0,104,10,0
6812,97.5,8.333333333333332,-0.5,104,10,1
6813,97.5,8.333333333333332,0.0,104,10,2
6814,97.5,8.333333333333332,0.5,104,10,3
6815,97.5,8.333333333333332,1.0,104,10,4
6816,97.5,10.416666666666666,-1.0,104,11,0
6817,97.5,10.416666666666666,-0.5,104,11,1
6818,97.5,10.416666666666666,0.0,104,11,2
6819,97.5,10.416666666666666,0.5,104,11,3
6820,97.5,10.416666666666666,1.0,104,11,4
6821,97.5,12.5,-1.0,104,12,0
6822,97.5,12.5,-0.5,104,12,1
6823,97.5,12.5,0.0,104,12,2
6824,97.5,12.5,0.5,104,12,3
6825,97.5,12.5,1.0,104,12,4
6826,100.0,-12.5,-1.0,105,0,0
6827,100.0,-12.5,-0.5,105,0,1
6828,100.0,-12.5,0.0,105,0,2
6829,100.0,-12.5,0.5,105,0,3
6830,100.0,-12.5,1.0,105,0,4
6831,100.0,-10.416666666666668,-1.0,105,1,0
6832,100.0,-10.416666666666668,-0.5,105,1,1
6833,100.0,-10.416666666666668,0.0,105,1,2
6834,100.0,-10.416666666666668,0.5,105,1,3
6835,100.0,-10.416666666666668,1.0,105,1,4
6836,100.0,-8.333333333333334,-1.0,105,2,0
6837,100.0,-8.333333333333334,-0.5,105,2,1
6838,100.0,-8.333333333333334,0.0,105,2,2
6839,100.0,-8.333333333333334,0.5,105,2,3
6840,100.0,-8.333333333333334,1.0,105,2,4
6841,100.0,-6.25,-1.0,105,3,0
6842,100.0,-6.25,-0.5,105,3,1
6843,100.0,-6.25,0.0,105,3,2
6844,100.0,-6.25,0.5,105,3,3
6845,100.0,-6.25,1.0,105,3,4
6846,100.0,-4.166666666666667,-1.0,105,4,0
6847,100.0,-4.166666666666667,-0.5,105,4,1
6848,100.0,-4.166666666666667,0.0,105,4,2
6849,100.0,-4.166666666666667,0.5,105,4,3
6850,100.0,-4.166666666666667,1.0,105,4,4
6851,100.0,-2.0833333333333344,-1.0,105,5,0
6852,100.0,-2.0833333333333344,-0.5,105,5,1
6853,100.0,-2.0833333333333344,0.0,105,5,2
