engineering_strain_fraction,engineering_strain_percent,engineering_stress_MPa,true_strain,true_stress_MPa,plastic_strain
0.11900499999999999,11.9005,491.9062,0.11243989759505121,550.4454973310001,0.10981872856014169
0.119172,11.9172,491.9206,0.11258912618627516,550.5437617432,0.10996748922559325
0.119337,11.9337,491.9377,0.11273654574125468,550.6440693049,0.11011443112551705
0.11951200000000001,11.9512,491.9654,0.11289287607023749,550.7611688848,0.11027020383745273
0.119682,11.9682,491.9838,0.11304471642022647,550.8654051516,0.11042154782426647
0.119847,11.9847,491.9969,0.11319206883254043,550.9612524743,0.11056844382075805
0.12002,12.002,492.0193,0.11334654229042344,551.071456386,0.11072239249810915
0.120187,12.0187,492.0377,0.11349563565573241,551.1742350499,0.11087099644120908
0.12035,12.035,492.0469,0.11364113648904832,551.264744415,0.11101606627754831
0.120517,12.0517,492.06,0.11379018594205839,551.36159502,0.11116465453720124
0.12069,12.069,492.064,0.11394456704147814,551.45120416,0.11131860892643052
0.12086499999999999,12.0865,492.0784,0.11410070864884939,551.553455816,0.11147426362115415
0.12103199999999999,12.1032,492.0784,0.11424968962371922,551.6356329088,0.11162285327653446
0.121205,12.1205,492.0955,0.11440399980622293,551.7399350775,0.11177666678204436
0.121375,12.1375,492.11,0.11455561089731056,551.83985125,0.11192780208183437
0.12154,12.154,492.1232,0.11470274086014699,551.935853728,0.11207447489001365
0.121707,12.1707,492.1324,0.114851632177339,552.0283580068,0.11222292571063995
0.121875,12.1875,492.1679,0.11500139269450664,552.1508628124999,0.11237210287158997
0.122045,12.2045,492.181,0.11515291324811394,552.249230145,0.11252315500932823
0.122212,12.2212,492.1902,0.11530173755861692,552.3417487224,0.11267153875517692
0.122377,12.2377,492.2178,0.11544875779287557,552.4539377106,0.11281802475615843
0.12255,12.255,492.2402,0.1156028830720873,552.56423651,0.11297162480299205
0.122732,12.2732,492.2441,0.1157650007930672,552.6582028812,0.11313329506506149
0.12290699999999999,12.2907,492.2441,0.11592085843568406,552.7443455987001,0.11328874250426167
0.12307499999999999,12.3075,492.2625,0.11607045892252085,552.8477071875,0.11343785079305657
0.12324500000000001,12.3245,492.2625,0.11622181758942901,552.9313918125,0.11358881096175044
0.12340999999999999,12.341,492.2665,0.11636870262544624,553.017108765,0.11373528782180338
0.12358000000000001,12.358,492.2757,0.11652001616073066,553.1111310059999,0.11388615363213066
0.123752,12.3752,492.2902,0.11667308655739286,553.2120968304001,0.11403874323915286
0.12391999999999999,12.392,492.2981,0.11682257456125894,553.303680552,0.11418779513005894
0.124087,12.4087,492.3125,0.11697115061133995,553.4020811875,0.11433590260568519
0.124262,12.4262,492.3296,0.117126820394237,553.5074607552001,0.114491070581117
0.124435,12.4435,492.3349,0.11728068727834039,553.5985932815,0.11464450350080943
0.124607,12.4607,492.3704,0.11743364129194735,553.7231984328,0.11479686415655306
0.124772,12.4772,492.3848,0.1175803484500527,553.8206362656,0.11494310732497842
0.124945,12.4945,492.4072,0.11773414557239388,553.931017604,0.11509637882189865
0.125115,12.5115,492.4111,0.11788525265427034,554.0191147765,0.11524706639342987
0.12528499999999998,12.528499999999998,492.4203,0.1180363369062463,554.1131772854999,0.1153977027286963
0.125457,12.545700000000002,492.4111,0.11818917539269642,554.1875193727,0.11555018720520738
0.12563000000000002,12.563000000000002,492.4164,0.11834287891489756,554.278672332,0.11570345666569756
0.125802,12.5802,492.4296,0.11849567056068974,554.3782285392,0.1158557742343126
0.125972,12.5972,492.4296,0.11864666262323509,554.4619415712,0.11600636766337223
0.126142,12.6142,492.4466,0.11879763189061932,554.5647990172,0.11615684713339455
0.12631,12.631,492.4611,0.11894680266123865,554.663861541,0.11630554617771008
0.126487,12.648699999999998,492.4874,0.1191039406549098,554.7806537637999,0.11646212801793933
0.126667,12.6667,492.4874,0.11926371668476213,554.8693014958001,0.11662148191573452
0.126832,12.6832,492.5098,0.11941015562287113,554.9758029536,0.11676741370404446
0.127,12.7,492.519,0.11955923505763925,555.068913,0.11691604975763925
0.12717,12.717,492.5334,0.11971006662786005,555.168872478,0.11706640533034576
0.127345,12.7345,492.5505,0.11986531066070212,555.2743434225,0.11722114712059498
0.127517,12.7517,492.5505,0.12001786988635191,555.3590621085001,0.11737330292393047
0.12769,12.769,492.565,0.12017129261015452,555.46062485,0.11752624201563071
0.12786,12.786,492.5781,0.12032203189797515,555.559135866,0.11767651220337515
0.128032,12.8032,492.5913,0.12047452146780677,555.6587493216,0.11782852742341819
0.12820700000000002,12.820700000000002,492.5729,0.12062964687814755,555.7241937903,0.11798334119343183
0.128385,12.8385,492.5966,0.1207874068988949,555.838614491,0.11814055635369966
0.12856,12.856000000000002,492.5913,0.12094248378410985,555.918837528,0.11829525122445271
0.128735,12.873499999999998,492.6097,0.12109753662421323,556.0258097295,0.11844979467312038
0.128907,12.890699999999999,492.6137,0.12124990799251058,556.1150542258999,0.11860174106762535
0.129077,12.9077,492.6189,0.12140048479050491,556.2046697553001,0.11875189112500349
0.129252,12.9252,492.636,0.12155546663801277,556.310188272,0.11890637050338419
0.12942,12.942,492.6544,0.12170422661760238,556.413732448,0.11905463741546905
0.12958999999999998,12.958999999999998,492.6544,0.12185473502643714,556.4974836959999,0.11920474700883714
0.12976200000000002,12.976200000000002,492.6636,0.12200699107182741,556.5926140631999,0.11935655005247885
0.129942,12.9942,492.6768,0.12216630397332309,556.6962087456,0.1195153696459631
0.130122,13.012199999999998,492.6636,0.12232559149826094,556.7699729592,0.11967430591274095
0.13029,13.028999999999998,492.6728,0.12247423696670592,556.863139112,0.11982250773283926
0.130457,13.045699999999998,492.682,0.12262197574535189,556.9558156740001,0.11996980519452331
0.130625,13.0625,492.682,0.12277057716742253,557.03858625,0.12011801247099395
0.1308,13.08,492.6952,0.12292534683729822,557.13973216,0.12027230049367918
0.130972,13.0972,492.7083,0.12307743997518442,557.2392914676001,0.12042391953962442
0.13114699999999999,13.1147,492.7307,0.12323216216296419,557.3508531128999,0.1205781104814742
0.13131700000000002,13.131700000000002,492.7307,0.12338244079751481,557.4346173319001,0.12072799023879148
0.131497,13.149700000000001,492.7583,0.12354153474017174,557.5545381751,0.12088651312981412
0.13167,13.167000000000002,492.7715,0.12369441784631191,557.654723405,0.12103891916343096
0.131845,13.1845,492.7899,0.1238490446107457,557.7617843655,0.12119303611376712
0.13202999999999998,13.202999999999998,492.7807,0.12401248119661001,557.842535821,0.12135608816889097
0.13220700000000002,13.220700000000003,492.7899,0.12416882525455145,557.9401743093,0.12151196728165002
0.132387,13.2387,492.7846,0.12432779414732345,558.0228748402001,0.12167054236237011
0.13255699999999998,13.255699999999997,492.7846,0.12447790823431121,558.1066482222001,0.12182025752849121
0.132732,13.2732,492.7938,0.12463241390696327,558.2033066616,0.1219743029228604
0.132905,13.2905,492.7991,0.1247851303397689,558.2945643855,0.12212658479507604
0.133075,13.3075,492.8083,0.12493517579499706,558.3887645225,0.12227618167822325
0.133252,13.3252,492.8083,0.12509137567291395,558.4759915916,0.12243196618914443
0.13342700000000002,13.342700000000002,492.8254,0.12524578659774954,558.5816146458,0.12258587414705525
0.13359500000000002,13.359500000000002,492.8254,0.12539399865771858,558.6644093130001,0.12273369194670429
0.133775,13.377500000000001,492.8346,0.12555277292074413,558.763548615,0.12289199411781555
0.133955,13.395499999999998,492.8569,0.12571152197850496,558.8775460395,0.12305020033069781
0.134127,13.4127,492.8569,0.1258631919801449,558.9623174262999,0.12320146665906728
0.134305,13.4305,492.8661,0.12602012857808156,559.0604815605,0.12335793580874585
0.13447699999999999,13.4477,492.8714,0.12617175178412735,559.1512672578,0.12350912670194734
0.134655,13.4655,492.8753,0.1263286399690061,559.2434235215,0.12366557604747513
0.134832,13.4832,492.8622,0.12648462235653143,559.3157961504,0.12382121380343429
0.13501200000000002,13.501200000000003,492.8845,0.12664322356470023,559.4298221140001,0.12397927203082404
0.135187,13.5187,492.8845,0.12679739507155632,559.5160769015,0.1241330328005968
0.13535,13.535,492.8845,0.12694097344114907,559.5964170750001,0.12427622859793479
0.13553,13.553,492.8885,0.1270995022937322,559.689678405,0.12443431334894649
0.135712,13.5712,492.8938,0.12725976703028563,559.7854033856,0.12459412225225897
0.13589,13.589,492.903,0.12741648462462155,559.8835886700001,0.12475037229762155
0.13606,13.605999999999998,492.903,0.1275661358056046,559.9673821800001,0.12489962446189032
0.13624,13.624,492.9201,0.12772456559073556,560.0755344239999,0.12505753923633556
0.13641999999999999,13.642,492.9253,0.12788297027984555,560.170169426,0.1252154932825789
0.136595,13.6595,492.9424,0.12803695078621774,560.2758671280001,0.1253689704665606
0.136777,13.677700000000002,492.9345,0.12819706536525613,560.3566021065,0.1255287005933204
0.136955,13.6955,492.9424,0.12835363614876413,560.453326392,0.12568481078499272
0.137127,13.7127,492.9345,0.1285049059801317,560.5291291815,0.12583571965069598
0.137295,13.7295,492.9385,0.12865263582121267,560.6164913575,0.12598303348141504
0.137475,13.747500000000002,492.9385,0.12881089357947015,560.7052202875,0.12614086872095825
0.13766,13.766,492.9385,0.12897352129203027,560.79641391,0.12630306217817314
0.137835,13.783500000000002,492.9385,0.1291273339792434,560.8826781475,0.1264564640833029
0.13800700000000002,13.800700000000003,492.9385,0.129278486827576,560.9674635695,0.12660721319153076
0.138182,13.8182,492.9516,0.1294322526179781,561.0686379912,0.1267604971989724
0.13836,13.836,492.9569,0.12958863014175123,561.162416684,0.1269164281575417
0.138545,13.8545,492.9792,0.1297511314322373,561.2790032639999,0.12707837427383728
0.13872199999999998,13.872199999999998,492.974,0.12990658092529753,561.360339228,0.12723343645278323
0.1389,13.889999999999999,492.9976,0.13006288429816837,561.4749666399999,0.12738919398083504
0.139075,13.9075,493.0016,0.13021652953162727,561.56579752,0.12754240668629394
0.13925200000000001,13.925200000000002,492.9976,0.13037190670123996,561.6485017952,0.12769739002602473
0.139437,13.9437,492.9832,0.13053428076843954,561.7232984584,0.12785940791863762
0.139615,13.9615,492.9976,0.13069048606815356,561.827459924,0.1280151172113726
0.139795,13.9795,492.9976,0.13084842167462557,561.9161994919999,0.1281726302484732
0.13997,13.997000000000002,492.9884,0.13100194627066394,561.991986348,0.12832579395472107
0.140152,14.0152,492.9924,0.1311615868516386,562.0862708448,0.12848498556190144
0.14032999999999998,14.032999999999998,492.9976,0.1313176942011914,562.179953208,0.12864064680496284
0.14050700000000002,14.050700000000003,492.9976,0.13147290038239187,562.2672137832,0.12879543745961472
0.140687,14.0687,493.0016,0.13163071247586006,562.3605160992,0.12895280525634006
0.14087,14.087,493.0108,0.13179112924422695,562.461231396,0.1291127424280555
0.141045,14.1045,493.0239,0.13194450919075704,562.5624559755,0.12926564035277846
0.14122500000000002,14.122500000000002,493.0279,0.1321022468820672,562.6557651774999,0.1294229337145553
0.141407,14.1407,493.0331,0.13226171192100966,562.7514315717,0.12958194319923966
0.141585,14.158499999999998,493.0239,0.1324176476407675,562.8286888815,0.12973751102704606
0.141765,14.1765,493.0239,0.13257531072384532,562.9174331835,0.12989475151820962
0.141942,14.194200000000002,493.0108,0.1327303218529914,562.9897389736,0.1300494183340695
0.14212,14.212,493.02,0.13288618452253395,563.0880023999999,0.13020481308253395
0.142302,14.230200000000002,493.0239,0.13304552460977273,563.1821870178,0.13036370467159272
0.142485,14.2485,493.02,0.13320571459719066,563.2679547,0.1305234862414764
0.14266199999999998,14.266199999999998,493.02,0.1333606280450817,563.35521924,0.13067798414393883
0.142837,14.2837,493.0331,0.1335137674692005,563.4564689047,0.13083064142679715
0.14302,14.302000000000001,493.0371,0.13367388247236206,563.551266042,0.1309903050150192
0.1432,14.32,493.0331,0.1338313476335206,563.63543992,0.13114736934818724
0.143382,14.3382,493.0516,0.13399053720151716,563.7463245112,0.13130603089432097
0.14356,14.356,493.0516,0.134146203589523,563.834087696,0.1314612793623992
0.14374,14.374,493.0555,0.13430359439997339,563.92729757,0.1316182263163067
0.143917,14.391699999999998,493.0516,0.13445833787799757,564.0101071172,0.13177257546315377
0.144102,14.410200000000001,493.0463,0.13462004982217562,564.0952579225999,0.1319338819273061
0.14429,14.429,493.0424,0.13478435733629293,564.183487896,0.13209776929869294
0.14447,14.447,493.0463,0.13494164774714518,564.276698961,0.1322546158473309
0.144647,14.4647,493.0463,0.1350962925296991,564.3639681561,0.1324088450622891
0.144822,14.4822,493.0331,0.13524916640599166,564.4351396082,0.13256138002690498
0.14501,14.501,493.0371,0.13541337059251923,564.532409871,0.13272512102170494
0.14519500000000002,14.519500000000003,493.0239,0.1355749281826934,564.6085051605,0.13288631625335767
0.14537699999999998,14.537699999999997,493.0371,0.13573384045472237,564.7133544866999,0.13304472924288094
0.14556,14.556,493.0371,0.13589360041354206,564.8035802759999,0.13320405955508494
0.14574199999999998,14.574199999999998,493.0516,0.13605246205673246,564.9099262872,0.13336241478869817
0.14592,14.591999999999999,493.0555,0.13620780782793082,565.00215856,0.13351732135859748
0.146102,14.6102,493.0739,0.13636661956741897,565.1129829378,0.13367560536295325
